id;category;date;label;value;user_id
1659;Estrés;"2025-04-05 00:00:00.000000";"Habilidad para gestionar el estrés.";2;c64d0195-a021-4e97-9a2d-e53cee9ec721
1660;Descanso;"2025-04-05 00:00:00.000000";"¿Has dormido suficiente?";4;3bbf9b09-036d-40f7-9080-ea5b734fe4ea
1661;Descanso;"2025-04-05 00:00:00.000000";"Nivel de energía al despertar.";3;3bbf9b09-036d-40f7-9080-ea5b734fe4ea
1662;Comida;"2025-04-05 00:00:00.000000";"Calidad de tu alimentación.";3;3bbf9b09-036d-40f7-9080-ea5b734fe4ea
1663;Comida;"2025-04-05 00:00:00.000000";"Satisfacción con tu alimentación.";4;3bbf9b09-036d-40f7-9080-ea5b734fe4ea
1664;Estrés;"2025-04-05 00:00:00.000000";"Cantidad de estrés diario.";2;3bbf9b09-036d-40f7-9080-ea5b734fe4ea
1665;Estrés;"2025-04-05 00:00:00.000000";"Habilidad para gestionar el estrés.";3;3bbf9b09-036d-40f7-9080-ea5b734fe4ea
1666;Descanso;"2025-04-06 00:00:00.000000";"¿Has dormido suficiente?";2;524af97b-0fcf-4da8-bd1f-3d8ef0dd1b83
1667;Descanso;"2025-04-06 00:00:00.000000";"Nivel de energía al despertar.";4;524af97b-0fcf-4da8-bd1f-3d8ef0dd1b83
1668;Comida;"2025-04-06 00:00:00.000000";"Calidad de tu alimentación.";4;524af97b-0fcf-4da8-bd1f-3d8ef0dd1b83
1669;Comida;"2025-04-06 00:00:00.000000";"Satisfacción con tu alimentación.";4;524af97b-0fcf-4da8-bd1f-3d8ef0dd1b83
1670;Estrés;"2025-04-06 00:00:00.000000";"Cantidad de estrés diario.";3;524af97b-0fcf-4da8-bd1f-3d8ef0dd1b83
1671;Estrés;"2025-04-06 00:00:00.000000";"Habilidad para gestionar el estrés.";2;524af97b-0fcf-4da8-bd1f-3d8ef0dd1b83
1672;Descanso;"2025-04-06 00:00:00.000000";"¿Has dormido suficiente?";3;b0e9f772-d667-44bc-893b-0a6b978d7b5b
1673;Descanso;"2025-04-06 00:00:00.000000";"Nivel de energía al despertar.";3;b0e9f772-d667-44bc-893b-0a6b978d7b5b
1674;Comida;"2025-04-06 00:00:00.000000";"Calidad de tu alimentación.";3;b0e9f772-d667-44bc-893b-0a6b978d7b5b
1675;Comida;"2025-04-06 00:00:00.000000";"Satisfacción con tu alimentación.";3;b0e9f772-d667-44bc-893b-0a6b978d7b5b
1676;Estrés;"2025-04-06 00:00:00.000000";"Cantidad de estrés diario.";4;b0e9f772-d667-44bc-893b-0a6b978d7b5b
1677;Estrés;"2025-04-06 00:00:00.000000";"Habilidad para gestionar el estrés.";4;b0e9f772-d667-44bc-893b-0a6b978d7b5b
1678;Descanso;"2025-04-06 00:00:00.000000";"¿Has dormido suficiente?";3;0ba4faa0-c13e-406e-b1dd-5c30029dcb87
1679;Descanso;"2025-04-06 00:00:00.000000";"Nivel de energía al despertar.";3;0ba4faa0-c13e-406e-b1dd-5c30029dcb87
1680;Comida;"2025-04-06 00:00:00.000000";"Calidad de tu alimentación.";4;0ba4faa0-c13e-406e-b1dd-5c30029dcb87
1681;Comida;"2025-04-06 00:00:00.000000";"Satisfacción con tu alimentación.";4;0ba4faa0-c13e-406e-b1dd-5c30029dcb87
1682;Estrés;"2025-04-06 00:00:00.000000";"Cantidad de estrés diario.";5;0ba4faa0-c13e-406e-b1dd-5c30029dcb87
1683;Estrés;"2025-04-06 00:00:00.000000";"Habilidad para gestionar el estrés.";3;0ba4faa0-c13e-406e-b1dd-5c30029dcb87
1684;Descanso;"2025-04-06 00:00:00.000000";"¿Has dormido suficiente?";4;8ec0e57f-eb0b-492b-ad57-7666f1fb7242
1685;Descanso;"2025-04-06 00:00:00.000000";"Nivel de energía al despertar.";4;8ec0e57f-eb0b-492b-ad57-7666f1fb7242
1686;Comida;"2025-04-06 00:00:00.000000";"Calidad de tu alimentación.";4;8ec0e57f-eb0b-492b-ad57-7666f1fb7242
1687;Comida;"2025-04-06 00:00:00.000000";"Satisfacción con tu alimentación.";4;8ec0e57f-eb0b-492b-ad57-7666f1fb7242
1688;Estrés;"2025-04-06 00:00:00.000000";"Cantidad de estrés diario.";1;8ec0e57f-eb0b-492b-ad57-7666f1fb7242
1689;Estrés;"2025-04-06 00:00:00.000000";"Habilidad para gestionar el estrés.";1;8ec0e57f-eb0b-492b-ad57-7666f1fb7242
1690;Descanso;"2025-04-06 00:00:00.000000";"¿Has dormido suficiente?";4;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
1691;Descanso;"2025-04-06 00:00:00.000000";"Nivel de energía al despertar.";4;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
1692;Comida;"2025-04-06 00:00:00.000000";"Calidad de tu alimentación.";5;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
1693;Comida;"2025-04-06 00:00:00.000000";"Satisfacción con tu alimentación.";5;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
1694;Estrés;"2025-04-06 00:00:00.000000";"Cantidad de estrés diario.";1;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
1695;Estrés;"2025-04-06 00:00:00.000000";"Habilidad para gestionar el estrés.";4;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
1696;Descanso;"2025-04-06 00:00:00.000000";"¿Has dormido suficiente?";0;aee86ced-7d7e-4564-8750-114c5ea7cb51
1697;Descanso;"2025-04-06 00:00:00.000000";"Nivel de energía al despertar.";0;aee86ced-7d7e-4564-8750-114c5ea7cb51
1698;Comida;"2025-04-06 00:00:00.000000";"Calidad de tu alimentación.";0;aee86ced-7d7e-4564-8750-114c5ea7cb51
1699;Comida;"2025-04-06 00:00:00.000000";"Satisfacción con tu alimentación.";0;aee86ced-7d7e-4564-8750-114c5ea7cb51
1700;Estrés;"2025-04-06 00:00:00.000000";"Cantidad de estrés diario.";0;aee86ced-7d7e-4564-8750-114c5ea7cb51
1701;Estrés;"2025-04-06 00:00:00.000000";"Habilidad para gestionar el estrés.";0;aee86ced-7d7e-4564-8750-114c5ea7cb51
1702;Descanso;"2025-04-06 00:00:00.000000";"¿Has dormido suficiente?";3;249dd873-c59b-4c8e-b5c8-3244a88515da
1703;Descanso;"2025-04-06 00:00:00.000000";"Nivel de energía al despertar.";5;249dd873-c59b-4c8e-b5c8-3244a88515da
1704;Comida;"2025-04-06 00:00:00.000000";"Calidad de tu alimentación.";4;249dd873-c59b-4c8e-b5c8-3244a88515da
1705;Comida;"2025-04-06 00:00:00.000000";"Satisfacción con tu alimentación.";5;249dd873-c59b-4c8e-b5c8-3244a88515da
1706;Estrés;"2025-04-06 00:00:00.000000";"Cantidad de estrés diario.";1;249dd873-c59b-4c8e-b5c8-3244a88515da
1707;Estrés;"2025-04-06 00:00:00.000000";"Habilidad para gestionar el estrés.";4;249dd873-c59b-4c8e-b5c8-3244a88515da
1708;Descanso;"2025-04-06 00:00:00.000000";"¿Has dormido suficiente?";4;9a03b075-46cc-4f91-a672-6246f55b58a6
1709;Descanso;"2025-04-06 00:00:00.000000";"Nivel de energía al despertar.";4;9a03b075-46cc-4f91-a672-6246f55b58a6
1710;Comida;"2025-04-06 00:00:00.000000";"Calidad de tu alimentación.";4;9a03b075-46cc-4f91-a672-6246f55b58a6
1711;Comida;"2025-04-06 00:00:00.000000";"Satisfacción con tu alimentación.";5;9a03b075-46cc-4f91-a672-6246f55b58a6
1712;Estrés;"2025-04-06 00:00:00.000000";"Cantidad de estrés diario.";0;9a03b075-46cc-4f91-a672-6246f55b58a6
1713;Estrés;"2025-04-06 00:00:00.000000";"Habilidad para gestionar el estrés.";5;9a03b075-46cc-4f91-a672-6246f55b58a6
1714;Descanso;"2025-04-06 00:00:00.000000";"¿Has dormido suficiente?";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
1715;Descanso;"2025-04-06 00:00:00.000000";"Nivel de energía al despertar.";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
1716;Comida;"2025-04-06 00:00:00.000000";"Calidad de tu alimentación.";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
1717;Comida;"2025-04-06 00:00:00.000000";"Satisfacción con tu alimentación.";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
1718;Estrés;"2025-04-06 00:00:00.000000";"Cantidad de estrés diario.";1;c64d0195-a021-4e97-9a2d-e53cee9ec721
1719;Estrés;"2025-04-06 00:00:00.000000";"Habilidad para gestionar el estrés.";2;c64d0195-a021-4e97-9a2d-e53cee9ec721
1720;Descanso;"2025-04-07 00:00:00.000000";"¿Has dormido suficiente?";1;6a9234c9-7fa7-424e-9130-e61f8299d790
1721;Descanso;"2025-04-07 00:00:00.000000";"Nivel de energía al despertar.";1;6a9234c9-7fa7-424e-9130-e61f8299d790
1722;Comida;"2025-04-07 00:00:00.000000";"Calidad de tu alimentación.";3;6a9234c9-7fa7-424e-9130-e61f8299d790
1723;Comida;"2025-04-07 00:00:00.000000";"Satisfacción con tu alimentación.";2;6a9234c9-7fa7-424e-9130-e61f8299d790
1724;Estrés;"2025-04-07 00:00:00.000000";"Cantidad de estrés diario.";4;6a9234c9-7fa7-424e-9130-e61f8299d790
1725;Estrés;"2025-04-07 00:00:00.000000";"Habilidad para gestionar el estrés.";1;6a9234c9-7fa7-424e-9130-e61f8299d790
1726;Descanso;"2025-04-07 00:00:00.000000";"¿Has dormido suficiente?";4;b0e9f772-d667-44bc-893b-0a6b978d7b5b
1727;Descanso;"2025-04-07 00:00:00.000000";"Nivel de energía al despertar.";4;b0e9f772-d667-44bc-893b-0a6b978d7b5b
1728;Comida;"2025-04-07 00:00:00.000000";"Calidad de tu alimentación.";4;b0e9f772-d667-44bc-893b-0a6b978d7b5b
1729;Comida;"2025-04-07 00:00:00.000000";"Satisfacción con tu alimentación.";4;b0e9f772-d667-44bc-893b-0a6b978d7b5b
1730;Estrés;"2025-04-07 00:00:00.000000";"Cantidad de estrés diario.";2;b0e9f772-d667-44bc-893b-0a6b978d7b5b
1731;Estrés;"2025-04-07 00:00:00.000000";"Habilidad para gestionar el estrés.";4;b0e9f772-d667-44bc-893b-0a6b978d7b5b
1732;Descanso;"2025-04-07 00:00:00.000000";"¿Has dormido suficiente?";2;8ec0e57f-eb0b-492b-ad57-7666f1fb7242
1733;Descanso;"2025-04-07 00:00:00.000000";"Nivel de energía al despertar.";2;8ec0e57f-eb0b-492b-ad57-7666f1fb7242
1734;Comida;"2025-04-07 00:00:00.000000";"Calidad de tu alimentación.";4;8ec0e57f-eb0b-492b-ad57-7666f1fb7242
1735;Comida;"2025-04-07 00:00:00.000000";"Satisfacción con tu alimentación.";4;8ec0e57f-eb0b-492b-ad57-7666f1fb7242
1736;Estrés;"2025-04-07 00:00:00.000000";"Cantidad de estrés diario.";3;8ec0e57f-eb0b-492b-ad57-7666f1fb7242
1737;Estrés;"2025-04-07 00:00:00.000000";"Habilidad para gestionar el estrés.";3;8ec0e57f-eb0b-492b-ad57-7666f1fb7242
1738;Descanso;"2025-04-07 00:00:00.000000";"¿Has dormido suficiente?";5;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
1739;Descanso;"2025-04-07 00:00:00.000000";"Nivel de energía al despertar.";5;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
1740;Comida;"2025-04-07 00:00:00.000000";"Calidad de tu alimentación.";5;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
1741;Comida;"2025-04-07 00:00:00.000000";"Satisfacción con tu alimentación.";5;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
1742;Estrés;"2025-04-07 00:00:00.000000";"Cantidad de estrés diario.";1;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
1743;Estrés;"2025-04-07 00:00:00.000000";"Habilidad para gestionar el estrés.";5;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
1744;Descanso;"2025-04-07 00:00:00.000000";"¿Has dormido suficiente?";3;0a87f5cd-9efa-4ffc-94f4-817fedfcc16c
1745;Descanso;"2025-04-07 00:00:00.000000";"Nivel de energía al despertar.";3;0a87f5cd-9efa-4ffc-94f4-817fedfcc16c
1746;Comida;"2025-04-07 00:00:00.000000";"Calidad de tu alimentación.";4;0a87f5cd-9efa-4ffc-94f4-817fedfcc16c
1747;Comida;"2025-04-07 00:00:00.000000";"Satisfacción con tu alimentación.";4;0a87f5cd-9efa-4ffc-94f4-817fedfcc16c
1748;Estrés;"2025-04-07 00:00:00.000000";"Cantidad de estrés diario.";1;0a87f5cd-9efa-4ffc-94f4-817fedfcc16c
1749;Estrés;"2025-04-07 00:00:00.000000";"Habilidad para gestionar el estrés.";4;0a87f5cd-9efa-4ffc-94f4-817fedfcc16c
1750;Descanso;"2025-04-07 00:00:00.000000";"¿Has dormido suficiente?";4;9a03b075-46cc-4f91-a672-6246f55b58a6
1751;Descanso;"2025-04-07 00:00:00.000000";"Nivel de energía al despertar.";4;9a03b075-46cc-4f91-a672-6246f55b58a6
1752;Comida;"2025-04-07 00:00:00.000000";"Calidad de tu alimentación.";3;9a03b075-46cc-4f91-a672-6246f55b58a6
1753;Comida;"2025-04-07 00:00:00.000000";"Satisfacción con tu alimentación.";4;9a03b075-46cc-4f91-a672-6246f55b58a6
1754;Estrés;"2025-04-07 00:00:00.000000";"Cantidad de estrés diario.";2;9a03b075-46cc-4f91-a672-6246f55b58a6
1755;Estrés;"2025-04-07 00:00:00.000000";"Habilidad para gestionar el estrés.";4;9a03b075-46cc-4f91-a672-6246f55b58a6
1756;Descanso;"2025-04-07 00:00:00.000000";"¿Has dormido suficiente?";2;59728cc4-ada3-4d78-9cae-3376d30ca010
1757;Descanso;"2025-04-07 00:00:00.000000";"Nivel de energía al despertar.";3;59728cc4-ada3-4d78-9cae-3376d30ca010
1758;Comida;"2025-04-07 00:00:00.000000";"Calidad de tu alimentación.";5;59728cc4-ada3-4d78-9cae-3376d30ca010
1759;Comida;"2025-04-07 00:00:00.000000";"Satisfacción con tu alimentación.";5;59728cc4-ada3-4d78-9cae-3376d30ca010
1760;Estrés;"2025-04-07 00:00:00.000000";"Cantidad de estrés diario.";4;59728cc4-ada3-4d78-9cae-3376d30ca010
1761;Estrés;"2025-04-07 00:00:00.000000";"Habilidad para gestionar el estrés.";2;59728cc4-ada3-4d78-9cae-3376d30ca010
1762;Descanso;"2025-04-07 00:00:00.000000";"¿Has dormido suficiente?";5;e092a25a-ea79-43d4-9836-fc4ab35152ff
1763;Descanso;"2025-04-07 00:00:00.000000";"Nivel de energía al despertar.";4;e092a25a-ea79-43d4-9836-fc4ab35152ff
1764;Comida;"2025-04-07 00:00:00.000000";"Calidad de tu alimentación.";5;e092a25a-ea79-43d4-9836-fc4ab35152ff
1765;Comida;"2025-04-07 00:00:00.000000";"Satisfacción con tu alimentación.";5;e092a25a-ea79-43d4-9836-fc4ab35152ff
1766;Estrés;"2025-04-07 00:00:00.000000";"Cantidad de estrés diario.";4;e092a25a-ea79-43d4-9836-fc4ab35152ff
1767;Estrés;"2025-04-07 00:00:00.000000";"Habilidad para gestionar el estrés.";4;e092a25a-ea79-43d4-9836-fc4ab35152ff
1768;Descanso;"2025-04-07 00:00:00.000000";"¿Has dormido suficiente?";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
1769;Descanso;"2025-04-07 00:00:00.000000";"Nivel de energía al despertar.";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
1770;Comida;"2025-04-07 00:00:00.000000";"Calidad de tu alimentación.";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
1771;Comida;"2025-04-07 00:00:00.000000";"Satisfacción con tu alimentación.";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
1772;Estrés;"2025-04-07 00:00:00.000000";"Cantidad de estrés diario.";0;c64d0195-a021-4e97-9a2d-e53cee9ec721
1773;Estrés;"2025-04-07 00:00:00.000000";"Habilidad para gestionar el estrés.";0;c64d0195-a021-4e97-9a2d-e53cee9ec721
1774;Descanso;"2025-04-08 00:00:00.000000";"¿Has dormido suficiente?";5;9a03b075-46cc-4f91-a672-6246f55b58a6
1775;Descanso;"2025-04-08 00:00:00.000000";"Nivel de energía al despertar.";5;9a03b075-46cc-4f91-a672-6246f55b58a6
1776;Comida;"2025-04-08 00:00:00.000000";"Calidad de tu alimentación.";3;9a03b075-46cc-4f91-a672-6246f55b58a6
1777;Comida;"2025-04-08 00:00:00.000000";"Satisfacción con tu alimentación.";4;9a03b075-46cc-4f91-a672-6246f55b58a6
1778;Estrés;"2025-04-08 00:00:00.000000";"Cantidad de estrés diario.";1;9a03b075-46cc-4f91-a672-6246f55b58a6
1779;Estrés;"2025-04-08 00:00:00.000000";"Habilidad para gestionar el estrés.";5;9a03b075-46cc-4f91-a672-6246f55b58a6
1780;Descanso;"2025-04-08 00:00:00.000000";"¿Has dormido suficiente?";5;b0e9f772-d667-44bc-893b-0a6b978d7b5b
1781;Descanso;"2025-04-08 00:00:00.000000";"Nivel de energía al despertar.";3;b0e9f772-d667-44bc-893b-0a6b978d7b5b
1782;Comida;"2025-04-08 00:00:00.000000";"Calidad de tu alimentación.";4;b0e9f772-d667-44bc-893b-0a6b978d7b5b
1783;Comida;"2025-04-08 00:00:00.000000";"Satisfacción con tu alimentación.";3;b0e9f772-d667-44bc-893b-0a6b978d7b5b
1784;Estrés;"2025-04-08 00:00:00.000000";"Cantidad de estrés diario.";3;b0e9f772-d667-44bc-893b-0a6b978d7b5b
1785;Estrés;"2025-04-08 00:00:00.000000";"Habilidad para gestionar el estrés.";2;b0e9f772-d667-44bc-893b-0a6b978d7b5b
1786;Descanso;"2025-04-08 00:00:00.000000";"¿Has dormido suficiente?";1;6a9234c9-7fa7-424e-9130-e61f8299d790
1787;Descanso;"2025-04-08 00:00:00.000000";"Nivel de energía al despertar.";3;6a9234c9-7fa7-424e-9130-e61f8299d790
1788;Comida;"2025-04-08 00:00:00.000000";"Calidad de tu alimentación.";4;6a9234c9-7fa7-424e-9130-e61f8299d790
1789;Comida;"2025-04-08 00:00:00.000000";"Satisfacción con tu alimentación.";3;6a9234c9-7fa7-424e-9130-e61f8299d790
1790;Estrés;"2025-04-08 00:00:00.000000";"Cantidad de estrés diario.";4;6a9234c9-7fa7-424e-9130-e61f8299d790
1791;Estrés;"2025-04-08 00:00:00.000000";"Habilidad para gestionar el estrés.";1;6a9234c9-7fa7-424e-9130-e61f8299d790
1792;Descanso;"2025-04-08 00:00:00.000000";"¿Has dormido suficiente?";5;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
1793;Descanso;"2025-04-08 00:00:00.000000";"Nivel de energía al despertar.";5;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
1794;Comida;"2025-04-08 00:00:00.000000";"Calidad de tu alimentación.";5;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
1795;Comida;"2025-04-08 00:00:00.000000";"Satisfacción con tu alimentación.";5;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
1796;Estrés;"2025-04-08 00:00:00.000000";"Cantidad de estrés diario.";1;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
1797;Estrés;"2025-04-08 00:00:00.000000";"Habilidad para gestionar el estrés.";4;1ae0c83d-f81a-4fbe-a4f1-3a1a5a9f73dc
1798;Descanso;"2025-04-08 00:00:00.000000";"¿Has dormido suficiente?";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
1799;Descanso;"2025-04-08 00:00:00.000000";"Nivel de energía al despertar.";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
1800;Comida;"2025-04-08 00:00:00.000000";"Calidad de tu alimentación.";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
1801;Comida;"2025-04-08 00:00:00.000000";"Satisfacción con tu alimentación.";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
1802;Estrés;"2025-04-08 00:00:00.000000";"Cantidad de estrés diario.";1;c64d0195-a021-4e97-9a2d-e53cee9ec721
1803;Estrés;"2025-04-08 00:00:00.000000";"Habilidad para gestionar el estrés.";2;c64d0195-a021-4e97-9a2d-e53cee9ec721
1804;Descanso;"2025-04-08 00:00:00.000000";"¿Has dormido suficiente?";3;8ec0e57f-eb0b-492b-ad57-7666f1fb7242
1805;Descanso;"2025-04-08 00:00:00.000000";"Nivel de energía al despertar.";3;8ec0e57f-eb0b-492b-ad57-7666f1fb7242
1806;Comida;"2025-04-08 00:00:00.000000";"Calidad de tu alimentación.";4;8ec0e57f-eb0b-492b-ad57-7666f1fb7242
1807;Comida;"2025-04-08 00:00:00.000000";"Satisfacción con tu alimentación.";4;8ec0e57f-eb0b-492b-ad57-7666f1fb7242
1808;Estrés;"2025-04-08 00:00:00.000000";"Cantidad de estrés diario.";4;8ec0e57f-eb0b-492b-ad57-7666f1fb7242
1809;Estrés;"2025-04-08 00:00:00.000000";"Habilidad para gestionar el estrés.";4;8ec0e57f-eb0b-492b-ad57-7666f1fb7242
1810;Descanso;"2025-04-09 00:00:00.000000";"¿Has dormido suficiente?";2;8ec0e57f-eb0b-492b-ad57-7666f1fb7242
1811;Descanso;"2025-04-09 00:00:00.000000";"Nivel de energía al despertar.";3;8ec0e57f-eb0b-492b-ad57-7666f1fb7242
1812;Comida;"2025-04-09 00:00:00.000000";"Calidad de tu alimentación.";4;8ec0e57f-eb0b-492b-ad57-7666f1fb7242
1813;Comida;"2025-04-09 00:00:00.000000";"Satisfacción con tu alimentación.";4;8ec0e57f-eb0b-492b-ad57-7666f1fb7242
1814;Estrés;"2025-04-09 00:00:00.000000";"Cantidad de estrés diario.";4;8ec0e57f-eb0b-492b-ad57-7666f1fb7242
1815;Estrés;"2025-04-09 00:00:00.000000";"Habilidad para gestionar el estrés.";4;8ec0e57f-eb0b-492b-ad57-7666f1fb7242
1816;Descanso;"2025-04-09 00:00:00.000000";"¿Has dormido suficiente?";4;b0e9f772-d667-44bc-893b-0a6b978d7b5b
1817;Descanso;"2025-04-09 00:00:00.000000";"Nivel de energía al despertar.";3;b0e9f772-d667-44bc-893b-0a6b978d7b5b
1818;Comida;"2025-04-09 00:00:00.000000";"Calidad de tu alimentación.";4;b0e9f772-d667-44bc-893b-0a6b978d7b5b
1819;Comida;"2025-04-09 00:00:00.000000";"Satisfacción con tu alimentación.";4;b0e9f772-d667-44bc-893b-0a6b978d7b5b
1820;Estrés;"2025-04-09 00:00:00.000000";"Cantidad de estrés diario.";4;b0e9f772-d667-44bc-893b-0a6b978d7b5b
1821;Estrés;"2025-04-09 00:00:00.000000";"Habilidad para gestionar el estrés.";2;b0e9f772-d667-44bc-893b-0a6b978d7b5b
1822;Descanso;"2025-04-09 00:00:00.000000";"¿Has dormido suficiente?";4;0a87f5cd-9efa-4ffc-94f4-817fedfcc16c
1823;Descanso;"2025-04-09 00:00:00.000000";"Nivel de energía al despertar.";4;0a87f5cd-9efa-4ffc-94f4-817fedfcc16c
1824;Comida;"2025-04-09 00:00:00.000000";"Calidad de tu alimentación.";5;0a87f5cd-9efa-4ffc-94f4-817fedfcc16c
1825;Comida;"2025-04-09 00:00:00.000000";"Satisfacción con tu alimentación.";5;0a87f5cd-9efa-4ffc-94f4-817fedfcc16c
1826;Estrés;"2025-04-09 00:00:00.000000";"Cantidad de estrés diario.";1;0a87f5cd-9efa-4ffc-94f4-817fedfcc16c
1827;Estrés;"2025-04-09 00:00:00.000000";"Habilidad para gestionar el estrés.";1;0a87f5cd-9efa-4ffc-94f4-817fedfcc16c
1828;Descanso;"2025-04-09 00:00:00.000000";"¿Has dormido suficiente?";3;945e8303-5479-4c93-a687-06b94e9a1100
1829;Descanso;"2025-04-09 00:00:00.000000";"Nivel de energía al despertar.";3;945e8303-5479-4c93-a687-06b94e9a1100
1830;Comida;"2025-04-09 00:00:00.000000";"Calidad de tu alimentación.";1;945e8303-5479-4c93-a687-06b94e9a1100
1831;Comida;"2025-04-09 00:00:00.000000";"Satisfacción con tu alimentación.";3;945e8303-5479-4c93-a687-06b94e9a1100
1832;Estrés;"2025-04-09 00:00:00.000000";"Cantidad de estrés diario.";2;945e8303-5479-4c93-a687-06b94e9a1100
1833;Estrés;"2025-04-09 00:00:00.000000";"Habilidad para gestionar el estrés.";2;945e8303-5479-4c93-a687-06b94e9a1100
1834;Descanso;"2025-04-09 00:00:00.000000";"¿Has dormido suficiente?";3;0c1257cc-da66-47c3-b4c8-96629b9d6885
1835;Descanso;"2025-04-09 00:00:00.000000";"Nivel de energía al despertar.";3;0c1257cc-da66-47c3-b4c8-96629b9d6885
1836;Comida;"2025-04-09 00:00:00.000000";"Calidad de tu alimentación.";2;0c1257cc-da66-47c3-b4c8-96629b9d6885
1837;Comida;"2025-04-09 00:00:00.000000";"Satisfacción con tu alimentación.";3;0c1257cc-da66-47c3-b4c8-96629b9d6885
1838;Estrés;"2025-04-09 00:00:00.000000";"Cantidad de estrés diario.";2;0c1257cc-da66-47c3-b4c8-96629b9d6885
1839;Estrés;"2025-04-09 00:00:00.000000";"Habilidad para gestionar el estrés.";3;0c1257cc-da66-47c3-b4c8-96629b9d6885
1840;Descanso;"2025-04-08 00:00:00.000000";"¿Has dormido suficiente?";3;945e8303-5479-4c93-a687-06b94e9a1100
1841;Descanso;"2025-04-08 00:00:00.000000";"Nivel de energía al despertar.";2;945e8303-5479-4c93-a687-06b94e9a1100
1842;Comida;"2025-04-08 00:00:00.000000";"Calidad de tu alimentación.";2;945e8303-5479-4c93-a687-06b94e9a1100
1843;Comida;"2025-04-08 00:00:00.000000";"Satisfacción con tu alimentación.";3;945e8303-5479-4c93-a687-06b94e9a1100
1844;Estrés;"2025-04-08 00:00:00.000000";"Cantidad de estrés diario.";2;945e8303-5479-4c93-a687-06b94e9a1100
1845;Estrés;"2025-04-08 00:00:00.000000";"Habilidad para gestionar el estrés.";2;945e8303-5479-4c93-a687-06b94e9a1100
1846;Descanso;"2025-04-07 00:00:00.000000";"¿Has dormido suficiente?";2;945e8303-5479-4c93-a687-06b94e9a1100
1847;Descanso;"2025-04-07 00:00:00.000000";"Nivel de energía al despertar.";3;945e8303-5479-4c93-a687-06b94e9a1100
1848;Comida;"2025-04-07 00:00:00.000000";"Calidad de tu alimentación.";2;945e8303-5479-4c93-a687-06b94e9a1100
1849;Comida;"2025-04-07 00:00:00.000000";"Satisfacción con tu alimentación.";2;945e8303-5479-4c93-a687-06b94e9a1100
1850;Estrés;"2025-04-07 00:00:00.000000";"Cantidad de estrés diario.";2;945e8303-5479-4c93-a687-06b94e9a1100
1851;Estrés;"2025-04-07 00:00:00.000000";"Habilidad para gestionar el estrés.";1;945e8303-5479-4c93-a687-06b94e9a1100
1852;Descanso;"2025-04-09 00:00:00.000000";"¿Has dormido suficiente?";5;c64d0195-a021-4e97-9a2d-e53cee9ec721
